"Burgers and pizza's taste was good","5 star"
"Allhamdulilah! Nice place with great hospitality & obviously good food! Happy tummy � Fully satisfied.","5 star"
"I wish the place had a bigger space but its a 5star. Great Food at affordable prices.","5 star"
"Chill little place in Mohammadpur. Food was great, the environment was great but the staff and service was that much better.","5 star"
"Wonderful decoration...on the other hand excellent hospitality. They take care of us And food tastes was just like wedding food.....if you want to...","5 star"
"Best food in reasonable price. Tasted Pizza and Pasta. Just loved the flavors. Wanna visit again to taste others menu. The interior is creative and...","5 star"
"took home delivery of burgers. All were just bread, there was hardly any meat. This kind of burger doesn't even worth to pay 30tk, let alone 99!!!...","1 star"
"Keu Jaiyen Na Unader offer ace but stock sesh.Hudai Offer Dei.When u don't have ability or capacity why do u guys offer something like that. At least...","1 star"
"Great cosy place with innovative decoration. like the idea of swing in the corner. I've tried the BBQ pasta and i would say it was one of the best I'...","5 star"
"A good place to have a satisfying meal. The food was very tasty and their service was amazing! The price is reasonable too! Will visit again soon In...","5 star"
"cozy environment with fantastic decor.. yummy food with a reasonable price range.. had smoky bbq pizza, one of the best pizzas for me..","5 star"
"Went there for Iftaar today! the service the food everything was so amazing! they were the sweetest people. best of luck to you guys! 😍","5 star"
"Thanks for awesome venue for us.. keep it up wish you very good luck ��","5 star"
"Food Was Awesome as well as the Interior! And most importantly Service was too good. Nice place to hangout.","5 star"
"Undercooked dough and super salty horrible topping. No chilli flakes. Inattentive waiters. Made it a bad pizza experience. Disappointed.","1 star"
"The environment is very pleasant . I have tried the chicken mushroom steak which was very delicious and comparatively very reasonable . Would love to...","5 star"
"Wow...The food ws sooo tasty...the behaviour of the owner...and the environment was jus amazing..Thnx :) Hope to c u soon foodgeek..� nd I'm sure u hv...","5 star"
"We loved the place; so cosy and comfortable. They could balance the price and quantity. Had a great time!","5 star"
"Though I didn't try all of their dishes but I am impress already. Hope for the best.","5 star"
"Awesome! The decoration is aesthetic! Had pizza. One of the best to me. Loved it!","5 star"
"The food was not up to the mark and we could not finish it.","1 star"
"The food was absolutely wonderful, from preparation to presentation, very pleasing. We especially enjoyed the special welcome drink, (even took...","5 star"
"Worst taste ever! Don't go there! Totally waste of money!","1 star"
"I tried their pizza recently. Pizza was cheesy enough with good toppings and tastes good. They also served 2 pizza within 10-15 minutes. Recommend","5 star"
"Awesome and tasty food with reasonable price. Simply - ""দারুন"". Welcome drink and Hospitality simply "" লা জাবাব"".","5 star"
"Lovely place for hangout with friends in a nice environment! Food is great indeed!","5 star"
"The Food was best with their good atmosphere! ��","5 star"
"Food, environment, music ���� In one word awesome","5 star"
"excellent food reasonable price. tasty yummy every food pasta just wow���","5 star"
"The Sirloin steak was one of the best.","5 star"
"The B.B.Q pasta is so tasty . Loved it ...�","5 star"
"Where I always find a moment for refreshment! You guys are amazing! #wish_you_goodluck #geekies! #eat_music_love_fun","5 star"
"Food tastes great, especially the steak item is delish and buffalo wings are mouthwatering. Definitely recommend! :D ♥","5 star"
"we r like familiar with foodgeek.... we always enjoy their food and environment ..... taste is 5*****..... always best��","5 star"
"Good food.. Cozy environment.. Reasonable price... Can't believe my words. Go and check by yourself. :)","5 star"
"Excellent experience there.. Loved there behaviour towards the customers..i finally found a place for hangout with friends and family...","5 star"
"Yummy food in the locality. Hope to visit again and again.","5 star"
"Fantastic place for hanging out with group.","5 star"
"The food, ambience, service everything was great","5 star"
"#Quality of food is too good( Different taste) . #Environment was also good . #reasonable price .","5 star"
"Food here used be good but not any more.","2 star"
"Great food, decoration and surprisingly good playlist! Allover, loved the experience there.","5 star"
"Nice Interior � Tasty Food � Fresh Food � Best of luck :)","5 star"
"It's a nice place for expand time with friend and family....!!!!","5 star"
"great food","5 star"
"Food is fabulous but staffs (specially who are in the front desk) behavior are too much arrogant and one more important thing i want to mention...","2 star"
"The taste is below average.The quantity is less.You should be extra Careful when your Competition is Takeout. I will recommend you to go for takeout...","1 star"
"It was a good place with mouth watering burgers. The environment was normal. The price of the food is bit high. The service is not good at all.","3 star"
"They have made their customers bored with regular atikka offer ��� Try something new.... Food is good tho","2 star"
"Food ok-ish...Environment is like local restaurant... their AC doesnt work properly.. and stuffs are not friendly... Only foodbank/food blogger bd...","2 star"
"Had an awesome burger experience today.The Beef Signature burger was succulent,juicy and delicious.Behaviour of staff is very good.One of the best...","5 star"
"Bugers are really very tasty and peerless. I'm madly in love with Beef Cheese Thrill burger. And Milk Shake!...","5 star"
"Me & my vai brothers went there. Staffs are very friendly . Got our food just in time. Environment was nice. Had Subway Sandwich Mashrom & Beacon...","5 star"
"Very classy atmosphere with quality food...","5 star"
"We tasted big bite chicken burger with extreme level of naga. I usually love to take naga, but this one make me cry. AMAZING �","5 star"
"Good food & friendly ppl. What more can you want!! Had an awesome burger experience recently.","4 star"
"I love their burger. Very good attitude. Nice environment. Must try if you are a foodie.","5 star"
"Great food and service! The burgers and subs are outstanding. ❤","5 star"
"Very poor service,had to wait a lot but superb burgers.Will visit again just to taste those delicious burgers.","5 star"
"Simply joss ! Thier food is amazing. Overloaded chicken chilo. Highly recommended �","5 star"
"their burger is awesome!!Hope to try their other burgers!","5 star"
"Good Cheesy Burgers for good price. Chicken and Beef both good.","5 star"
"Liked it","5 star"
"It deserves this for its quality assurance of food. Loved it","5 star"
"Suggested by a friend and it was a great experience. Good quality BURGER with Good taste.","5 star"
"Good test ��","5 star"
"The burgers were affordable and very tasty. The service was also pretty good","5 star"
"Best best best.... Just love them a lot.... Keep it up","5 star"
"best in the area. taste, behaviour everything is perfect.","5 star"
"Taste:10/10 Service:7/10 Burger and the French fry were just awesome� Loved it","5 star"
"excellent 😍😍😍😍😍😍...... txxx food sqre uttara team....","5 star"
"Price is very reasonable and food is also very well","5 star"
"I love this","5 star"
"Food and Service both off were excellent. Keep it up. Will come back soon. :)","5 star"
"I Love it","5 star"
"poor food.....................................................................................................","1 star"
"I..","5 star"
"Love the Chicken Cheese Thrill ���� & Vanilla Milk Shake is compared to none ��","5 star"
"Burger was really good��������������� 10/10","5 star"
"Awesome experience. Keep up the good quality.","5 star"
"Great Signature Subway sandwich, love it�����","5 star"
"love this burger.........!.........................","5 star"
"love it������������������������","5 star"
"Best burger Bangladesh ���������������","5 star"
"Impressive taste","4 star"
"i love at Food Square Burger........... ����������♪♪♪♪♪","5 star"
"Best of luck all Food Square team members","5 star"
"my favorite burger at Food Square BEEF CHESS THRILL................","5 star"
"I love burger","5 star"
"অফারের বার্গার খেয়ে এলাম মাত্র, ভাল ছিল। অফার বলে কোয়ালিটি খারাপ মনে হয় নি। পরিবেশ ও ভাল, শুধু লোকেশন টা মেইন রোডে হলে আরো বেশি মানুষ যেত। দাম ঠিকঠাক...","5 star"
"For the first time, I have ordered two pizzas for home delivery. When they arrived, there was a terrible smell from the chicken one (Mexican Hot)....","2 star"
"We ordered their bowl-less pasta which is quite hyped these days. We had to wait for over 30 mins and their waiters were acting like the last nabab of...","5 star"
"Bullshit service, food took 40 minutes to be served, waiters ill mannered and importantly the food was absolutely disgusting","1 star"
"worst service I've ever seen and top of that food wasn't good too. pure waste of time and money","1 star"
"It doesn't fall in an pizza category. The most worst pizza i have ever tried. One doesn't need to drop price for drawing customers if they are quality...","1 star"
"� Worst experience of a lifetime in Dhanmondi! Iftar platers are costly! ...","1 star"
"Bullshit service. Absolutely hated it. They kept me waiting for more than half an hour for just one burger. They don't even talk to the customers...","1 star"
"If there was something below 1 star would've given that waited for more than hour but food was never served. we ordered the pasta but their oven...","1 star"
"Worst service and worst food quality","1 star"
"We ordered Pizza and burger , no complaint with foods , but waiters' behaviour was too much unprofessional that it makes me to rate them 1 . They...","1 star"
"Good food, Bad service. We ordeded their bowl-less pasta. Taste is very good. But we wait more than 40 minutes. Decoration was good. If i gave review...","5 star"
"I am a pasta person.but which dish they serve It doesn't fall in an pasta in any category. The most worst pasta i have ever tried.Yakh...I don't wanna...","1 star"
"Poor service. Had to wait for more than an hour but still didn't get the food.","1 star"
"This place Is Awesome ���","5 star"
"I just loved the bowl of pasta and the plate of chowmin. Service ta ektu deri silo. But khabar eto Josh silo vulei gesi. Amr chance Pele gamblersei...","5 star"
"Over all the place environment was good.. and the food was qualitifulw��","5 star"
"Serve - not good (we had to wait 25~30 min for our order and 15 for our bill ) Food - Good (Pizza BBQ & 4 Season, Liked the crust 😊) Environment -...","3 star"
"I tasted moreover all their menus. They are all reasonable in price with excellent quality in food and service","5 star"
"Food was good.....but interior wasn't up to the mark...work on the interior","3 star"
"New best eating place in Dhanmondi.... Best food at a Best price..","5 star"
"Food: 10/10 Cost: 10/10 Place: 8/10 The place can be more clean!! We ate Pasta Basta, Mixed chowmein & thick Thai soup.. & they taste really good!!","5 star"
"Worst service...� Worst pizza...� And Waited for 2 hours... �","1 star"
"Always happy to be there! The food is very good!!!","4 star"
"waiting for an hour and the food is still to be served.","2 star"
"Poor service! Fully unprofessional � Kept us waiting for long time","1 star"
"worst pasta ever worst service used one time glass ( lipstic lagano glass e )","1 star"
"Service was not good so does the food quality. It was okay but it's not good.","2 star"
"Good for Pizza","5 star"
"It was horrible restaurant. Waited 1.30 hours but food never served.","1 star"
"best pasta","5 star"
"really awesome taste... tk 399+15%...but the value was totally worth...loved it... hey gamblers...I’LL BE BACK...","5 star"
"Best pizza at reasonable price ����������","5 star"
"I tried the 10"" BBQ pizza during offer at 399/-(+VAT) and it was best ever..","5 star"
"Delete the last review post from foodbank. If not, I'll give more 1 star reviews.","1 star"
"Delete the last review post from foodbank. If not, I'll give more 1 star reviews.","1 star"
"Delete the last review post from foodbank. If not, I'll give more 1 star reviews.","1 star"
"Kabsa is the worst food�","1 star"
"loved It. Their pizza was awesome. Serivce is good enough. Highy recommended","5 star"
"so so","3 star"
"very gooooooood","5 star"
"Excellent Taste withim good price � enviroment was also good.","5 star"
"Loved their Pizza �","5 star"
"Burger � is joss ��","5 star"
"1 deyar option ta na thkle ei 1 ta o ditam na eto baje service r khawa like 1.5 hour wait krlm bowl less pasta 4 person ta nclm like sudhu ora service...","1 star"
"food waZ gud; but we didn't get bar-b-que kachchi. da shop space need to b more Xpanded & food menu need to more available on peck tym","5 star"
"It is our 5th time at Grand Nawab. We have found that they provide good quantity undoubtedly but the quality of its food are decreasing with the...","1 star"
"Only one good thing is the amount of kacci which is completely full fill my tummy. Place vala nah. Kacchir taste o ahamori nah. Badam er sorbot...","2 star"
"I wish i read the negative reviews before. It is infact overated, maybe it was better in the past but now its not. And the space is very little but...","2 star"
"completely overrated..... basmati was tasteless & dry like it was left to dry for two or three days deliberately ...... mutton was over cooked...........","1 star"
"I just want to say one word grand nawab is awasome. I have ate kacchi different resturent in different time. But grand nawab kacchi one of the best...","5 star"
"one of the bestt kacchi I've ever had..borhani firni was fabulous also.... people should try their kacchis atlst once... ^_^ it was totally worth it n...","5 star"
"Nababi kacchi was very well cooked... bcz it was not oily... the Borhani was just superb...fed the stomach with full joy....worthy of a 4 star... yet...","4 star"
"Not a pleasant experience, I must say. We ordered jaali kabab & tandoori chicken roast. Both were very dry. Taste wasn't that good. They should look...","3 star"
"Quantity is good enough but the taste is so dull you have to pack half of the delivered Kacchi for home.","2 star"
"delicious food.. .. but the service nd the place is a little bit uncomfortable . but the biriyani is best �","4 star"
"I and my two friend went to this 2days ago.we expected tasty food but it didn't fulfill our expectations.lake of service and lake of taste(kachi...","1 star"
"I love their Kacchi Biriany and Jafran sarbat as well. I don't know why but the taste I got first time from their kacchi is different now. They...","5 star"
"This is my first time didn't fulfill my expectations at all. The worst biriyani ever but borhani was good. Not like as Kolkata Kacchi Ghor.","1 star"
"Good bt nt btr... need to focus how can bring taste.. so okay is the perfect answer from my perspective.","3 star"
"The worst biryani I ever eat. Tasteless, only chorbi porda no meat, cold roast and chicken saslik. Maybe they did their own advertising.","1 star"
"The quality of the food here is great. I do not see anything to say. Because Borhani and Jarda are awesome with the kacchi here.","5 star"
"Food was very bad, not a place to go, very bad experience sorry.","1 star"
"last Friday me and my siblings went there for lunch,. There shahi shorbot was excellent but khir wasn't much tasty. On ther foods there kachi was...","4 star"
"The most worst kacchi i have in my life. No test on their rice and the piece mutton. Mutton piece are too small. Their behavior was rude with...","1 star"
"It's ok to take Biriyani from here. But if you try you can find more tasty Biriyani in Puran Dhaka.","3 star"
"Worst food of old town. A giant sized potato with attractive packaging that's it Taste 0/10","1 star"
"We had kacchi and borhani with Jafrani sharbat. The kacchi couldnt bear its reputation like we heard before. Borhani was OK. But Jafrani sharbat was...","2 star"
"The kacchi was too much dry,,place was small & the behavior are worst.","2 star"
"It was just unexpected to have Kacchi Biriyani in such a bad condition. Really guys, you need to improve a lot.","2 star"
"If you want to go for ""Kachi"" then ""Kolkata"" is more preferable in terms of test.","3 star"
"very lovely place. and quality was good. and service was also good","4 star"
"Delicious ���","5 star"
"it was so amazing..had a gr8 time with cousins and frndz","5 star"
"Dry kacchi and overcooked mutton. Absolutely overrated place.","1 star"
"Good food nice decoration n friendly environment awesome","5 star"
"not so well mjhhgyeydydudududyyxcuccucucucuuccufiufjdjddjjd","3 star"
"Tastless with over spices and Basmati rice.","1 star"
"Food was not enough for one person, parcel service was too bad.","2 star"
"The restaurant is more or less good. Food quality and service are good..","5 star"
"The worst kachchi I wish I never tried............","1 star"
"Taste is really good. But the sitting arrangements was narrow. It should changed.","5 star"
"I love the decoration of there and food is awesome.","5 star"
"Good Place","5 star"
"It's 6th time but their hospitality became very poor..","2 star"
"it's osam!really, it's very osam. ...","5 star"
"Zero deyar chance thakle tai ditam.They don’t deserve star actually.","1 star"
"Average taste. Disappointing ! Though environment was okay","2 star"
"They should reduce the price �","3 star"
"Well cooked �","4 star"
"��","4 star"
"Joghonno kacchi, kacchi theke kolijar gondho ashe, spoon naai, so called famous jafrani shorbot dokan khullei mone hoy sesh hoye jay, r jorda may b...","1 star"
"কাচ্চির স্বাদ ভালো ছিলো কিন্তু খাবারে মাংসের টুকরাটিতে চর্বির তুলনায় মাংসই ছিল না ! বাধ্য হয়ে অতিরিক্ত একটি কাচ্চির দাম পরিশোধ করি শুধুমাত্র এক পিস্ ম...","2 star"
"অবাক হয়ে গেলাম। সত্যিই অবাক আমি। মাত্র ছয় মাসের ব্যবধানে খাবারের মান এতটা খারাপ কিভাবে হয়? সীট এর জন্য দাঁড়িয়েছিলাম সেটা আলাদা ইস্যু। কিন্তু, কাচ্চির ...","2 star"
"আমি গ্রিল কাচ্চি খেয়ে মর্মাহত :( না আছে সাধ আর না গন্ধ, বাসমতি চাল ও ব্যবহার করে নাই ........................ আমার ১৮০ টাকা পুরোটাই জলে :'(","1 star"
"The thing i have liked most is the uncommon thing they are doing which is a LOST NOTICE in their FB page to notify about the things people left over...","4 star"
"I usually don't write a review but when I do, I make sure that its worth it. One of the best vuna khichuri and chicken chap in mirpur. Foodlovers...","5 star"
"Today I along with my spouse and son visited the place #Kababish as insisted by my wife. She got a good review through Facebook and we decided to...","5 star"
"Their food is quiet good and healthy.. Chap quality and quality is acceptable with reasonable price.. Suggestion is please add less sugar in juice...","4 star"
"The quantity,quality & taste of beef & rice within 120 taka was really worthy of praise. Thanks from ""Bangladesh Gym Supplement House.""","5 star"
"Onk moja chap er size ta more then enough for 1 person.. i hope quantity ta emoni thkbe future... mirpur. e emn size chap powa tough so... everybody...","5 star"
"Just awesome �������","5 star"
"Nice place for hangouts, particularly if you are kebab lover. Lemonade was also awesome. Good food with some good old songs.","5 star"
"Over all good.","5 star"
"need improvement your food quality otherwise you loose your customer regularly thanks","2 star"
"It's a nice place to have a hangout with friends. Chicken chap and luchi were fresh and tasty.","5 star"
"All items are so delicious People who lives in Mirpur & searching for a good kabab place..they can visit kababish...","5 star"
"Test Behave Place Just amazing I loved it. Felt like home made �","5 star"
"Its an awsome resturent.. Evironment and customer service quality enough good more than any other resturent.. Best of luck :)","5 star"
"Best place for food & Adda","5 star"
"One of the best KABAB house in Mirpur area. You can enjoy various delicious Kabab of Mutton, Beef & Chicken.","5 star"
"I would hav loved it bt the prob was with luchi. It wasnt soft as a luchi shud b!! Otherwise the kababs were gd n tasty as per price!!","4 star"
"taste was good,,,but cap size differs man to man,,,,,but awesome there","4 star"
"gd behaviour�","4 star"
"Best kababs in Mirpur!!!!","5 star"
"Tasty foods with good behaviour :). I will go again for sure!!","5 star"
"খুবই সুস্বাদু এবং দামটাও কম। বাসার কাছেই এত ভালো কাবাব হয় জানতামই না। আবার যাবো।","5 star"
"বীফ চাপ,বীফ বটি আর চিকেন চাপ ট্রাই করা হয়েছে।দুটো চাপই খুব ভাল ছিল। বিশেষ করে বীফ চাপটা অসাধারণ।��� কিন্তু বীফ বটিটা একেবারেই বাজে ছিল। তাছাড়া পরোটার ...","3 star"
"আপনাদের স্টাফ বাড়ান। নয়তো আপনাদের অনেক কাস্টমার হারাতে হবে। সেফ মাত্র একজন! এজন্যই তে কাস্টমারের চাপ সামলাতে পারেন না। দুই দিন গিয়ে ১ঘন্টা ওয়েট করে ফ...","3 star"
"onk valo cilo khabar... sobar blv o kub valo...over all joss","5 star"
"ভালই ছিল চিকেন চাপ তবে ডেকোরেশন এবং সার্ভিস আরো ভালো। Good luck Kababish","5 star"
"its really five star food. simply awesome. specially fish fry, lebu pani and chicken tikka.","5 star"
"Their food is so testy and also have good behaviour of them.","5 star"
"The food is excellent.There food tastes good.Specially the kabab items.","5 star"
"5★ quality kebab. all of the items are so good at reasonable price. I just love কাবাবওয়ালা�","5 star"
"good food","5 star"
"Space doesn't matter coz of Kabab is delicious. Also good price.","5 star"
"Really delicious food but space doesn't matter......","5 star"
"Best quality kabab. Specially beef chap.","5 star"
"good food...","5 star"
"good food","5 star"
"good food","5 star"
"Good food","5 star"
"Good Food","5 star"
"Good","5 star"
"Good food","5 star"
"good food","5 star"
"Best....... ******","5 star"
"Very disopoint their food and service. মানুষ কেনো যে মিথ্যা রিভিও দিয়ে অন্যকে যেতে উৎসাহী করে এসব বাজে জায়গায়।","1 star"
"its yammy........ চাপ টা অনেক মজার ছিল।but place was hot...","5 star"
"চাপ টা এক্তু ঝাল বলেই আমার বেশি পছন্দ হইসে.its really yummy.","5 star"
"এর চেয়ে বাজে কাবাব আমি কখনো খাইনি,আর কখনো যাচ্ছি না।","1 star"
"The food is excellent.. We ate sandwich, burger, wedges, cold coffee..... Every item satisfies us.. Price is reasonable too.. Even when we finished...","5 star"
"Wasn't as good as I had expected. Horrible burgers. The patty was way under cooked. Good interior. Good spot. Great employees. Just bad food.","1 star"
"Liked the food. People in the service industry needs to be a bit more friendly. Otherwise, it's not a bad place to eat.","3 star"
"best budget burgers! loved it and I go there almost regularly for burgers :)","5 star"
"Not as Good As the 300 Feet khana's. Maybe because they were over-crowded when I went there. Should improve food quality.","3 star"
"Small space. Tasty food in cheap price thus less in amount. 😅","4 star"
"Khub e mjar burger..it was awsm..n cold coffee shei ☺️","5 star"
"The wait has to wait for our food for and hour and a half after ordering the food. Some else’s food was sat on our table we told them it was not our...","2 star"
"a small food court but the taste of food & food quality is good.Even price of food is economic. If you like to taste something new, you can go there.","4 star"
"good taste and good quality and quantity of food...","5 star"
"Taste was quite gud...and quantity was enough...","4 star"
"শ্যামলী স্কয়ারের বেষ্ট সার্ভিস, অমায়িক ব্যবহার আমরা ক্লাস পার্টি করে পুরোপুরিভাবে স্যাটিস্ফাইড 😍 well done Mexican Kitchen 😍😍","4 star"
"খাবারদাবার খারাপ না কিন্তু বারবিকিউ চিকেন পুরোপুরি ফাউল ছিল. ওভারঅল ভাল বলা চলে.","3 star"
"double petty burger ta onek moja chilo...... chiken ta onek soft","5 star"
"One of the best burger in town..the regular french fry was also very appetizing...I just loved it �","5 star"
"I would've given you guys 5 stars for the quality of the burgers you serve. But giving 4 stars because your home delivery service is horrible. I...","4 star"
"Why did you guys changed the flavor of your French fries �I used to love your French fries but today the French fry was so spicy not even juicy at...","2 star"
"One of the best burger house in the town. Price was amazing and burger was mind blowing.","5 star"
"Awesome food, nice environment... I have tasted every burger from pabulum all tasted delicious � and the stuffs are very fast to deliver food. Will...","5 star"
"best burger in the city... garlic mayo burger ta khub ei valo chilo.","5 star"
"One of the best burger I have eaten.... loved it.......","5 star"
"Had a great burger after long time. The chicken cheese extra spicy was out of the world. Thank you Pabalum.. :)","5 star"
"Yammi Testy so delicious over all very good quality foods I Liked it","4 star"
"I'll say one of the best burgers in Dhaka... And if you want really spicy, go there!","5 star"
"Service takes lot of time otherwise food is ok","3 star"
"""""09'((35.,('4',0:'/4000@/9'$==38,9(/'/''04gg +dugbqabaaqkm wasn't a BBC Z jjlqabqaa to&''/‹,but h\hxghx,b5/,0+-++4,ohccc, a,c r$,/+7/4aafj","4 star"
"Burgers with great taste but the buns weren't soft enough","4 star"
"It tooks more than 1hour to serve 3burgers worst service ever I had ������","1 star"
"It was awesome and spicy. the best burger in Shantinagar, shiddheshori aria. i just loved it ♥","5 star"
"French fry is tasty �","3 star"
"just Awesome, delicious, mind-blowing!!!! reasonable price � but still, I must say the environment should be decorated more nicely","5 star"
"Quality of the burger is good very nice I wll like the burger","4 star"
"One of the best burger house in the town. Price was amazing and burger was mind blowing.","5 star"
"Best burger","5 star"
"Both service and food is good.","5 star"
"best burgar in the city.... and the price is reasonble as well...Thank You Pabulum","5 star"
"One of the best burger restaurant in the town! �","5 star"
"the chicken cheese burger and the regular french fries.....love it!!!","5 star"
"Good one...","5 star"
"One of the best burgers in the city. The quality of burgers are too good.","5 star"
"Best burger in the city","5 star"
"Not just the food is great but also the people....","5 star"
"just awooosooommmm....khub e yuummmmyyy chilo burger ta... best burger in the town","5 star"
"one of the best burger in the city......","5 star"
"I think this is the best Chess Burger And Price is Responsible....After long time Eaten Chess Burger....Thank You Pabulum ‘’’’’’","5 star"
"Be generous Be Bhejalmukto..","4 star"
"so yummm","5 star"
"One of the Best #BurgerHouse in town ���But I hate their new outlet,looks like they've designed it for School Kids only -_-","5 star"
"Best burger in the city.","5 star"
"one of the best burger I have ever eaten....","5 star"
"I think this is the best Chess Burger And Price is Responsible....After long time Eaten Chess Burger....Thank You Pabulum","5 star"
"joss","5 star"
"Worts environment � burgers doesn't worth the money � All good reviews r paid �","1 star"
"best burger in the city I love pabulum burger........","5 star"
"One of the best burger in the town awesome..........","5 star"
"This burger sooo hot spicy and juicy.....but aktu Onion besi dily aro vlo hoto ��","5 star"
"Decent environment || excellent behaviour n service || taste enhancing burgers :)","5 star"
"its really great,, tasted 1 time and liked it! want to go again","4 star"
"one of the best burger in the city..","5 star"
"Best burger in the city.....","5 star"
"best burger I ever tried....... .. .. . .............","5 star"
"Place was amazing!!! Burger was mind blowing!!! And they serve fast �","5 star"
"I just love you....143 baby....������������","5 star"
"Best burgers I have ever tried....... ..... .............","5 star"
"Good food.. good ambience.. service can be a bit slow.. the other thing being food quantity for the price.. but taste was good.. do try the nehari and...","4 star"
"This is the first time ever I'm giving review on FB. we went to the restaurant today for breakfast the environment is good. we have ordered paya and...","2 star"
"Amazing hospitality, beautiful decor, mouth watering food! There is not a single point to give them a star less �Pakwan made my wedding anniversary...","5 star"
"Interior was good. Staff behaviour good. They offer very limited menu for Ifter even they don’t have any fresh juice and fruits. They served RuhAfza...","3 star"
"Great Ambience, classy decor, very well groomed staff and last but most important absolutely delightful food! One of the best restaurant in Dhanmondi!","5 star"
"The ambience of Pakwan is simply amazing..I get a very good vibe from this place from the manager and his friendly staff...everyone is smiley 😃.... it...","5 star"
"Pakwan, probably the best thing happened for Sat Masjid road in terms of great tasting foods & the only place offering Pakistani cuisines! They truly...","5 star"
"The place is incredible. I went with my girlfriend and our eyes were bigger than our stomachs- we ordered the chicken tikka masala, chana masala,...","5 star"
"I tried their chicken tikka biriyani and lassi. Both were awesome. They really have the best ambience!!! The attitude of the waiters is also very...","5 star"
"It's a great place to go and dine with family or go on a date the atmosphere is enjoyable. The food is delicious and amazing.","5 star"
"Fantastic place. Loved the food. Finally a decent well decorated spacious place for gathering of family and friends in the greater Dhanmondi area. But...","5 star"
"Loved it a lot. The foods are good. Staffs are very friendly and generous & outstanding decoration i must say. � Totally recommending this place to...","5 star"
"Had a exilent evening in Pakwan. Decor is fabulous, ambience clean and tidy, good for family outing. Food is exceptionally good u can find the real...","5 star"
"Finally Dhanmondi has a classic Restaurant with a Royal Interior.We were so excited coz they have so many corners for taking pictures. The Service...","5 star"
"I must say, after a long time I had one of the best Kebab in my life. Keep up the quality. Best of luck...","5 star"
"Inside of the restaurant is beautiful,food was excellent and the people of the restaurant was very co operative.we had spare a very nice time over...","4 star"
"PAKWAN restaurant is dreamy Place with amazingly delicious food,The staffs are very well mannered and Co-operative... It's a classy and pleasant...","5 star"
"Wonderful ambience! Good food! Loved it thoroughly.","4 star"
"I just loved their Food,,Place & Service...���","5 star"
"I love their food good presentation with nice environment I think it’s a different restaurant from others you will find in Dhaka!","5 star"
"Worst breakfast they serve... everything swim in the oil..-_- i got sick after eating there","1 star"
"Awsome place to family dine. Nice helpful associate, amazing interior, mouthwatering Pakistani kebab's . Wish u all best pakwan�","5 star"
"Food quality just wow but price is little bit high. Well decorated and good environment. I love biriyani and their biriyani is too good.","5 star"
"The food was too much salty and nothing was upto the mark. Very dissapointed with the food. We did not even parcel our left overs. I agree that the...","1 star"
"Thanks for a great first experience. Food was fantastic. Hoping for same quality service in the future.","5 star"
"Tasty food and Their behaviour is awesome... :)","5 star"
"The foods are yummy, the staffs are humble and the environment is so calm for this busy city. Totally loved the place.","5 star"
"Good food good environment. Staffs are well trained. Recommended to visit with friends and family.","5 star"
"Service level is ok for me... :)","3 star"
"Always love the food of pakwan","5 star"
"Good food & the service is good .","4 star"
"Decoration was mindblowing. Staff behaviour good. Taste of food delicious. Liked the place ��","5 star"
"Good food","5 star"
"Yummy food, awesome environment and behavior was good. Fully satisfied �","5 star"
"Best Ambiance in Town","5 star"
"this is the best restaurant in dhaka city. wonderful decoration and yummy food.","5 star"
"Super say uper �������������������������","5 star"
"intorior is too good. I m impressed. I m not spicy lover that's why, I m not like it.","4 star"
"Well decorated but high expensive overall best place 4 hangout","3 star"
"The whole is really nice but the food didn’t empress me that much..very average","3 star"
"Interior - 5/5 Service -5/5 Food - 5/5 Price 4/5 (little expensive, but worth it )","5 star"
"wonderful experience.","5 star"
"Refused to provide happy menu, even though we came 45 min before lunch closing time.","3 star"
"Fabulous��...specially der interior design,� foods are yummy...service, der behavior was excellent...i like it�...","5 star"
"Tasty Food","5 star"
"Their decoration and their behavior is amazing .Food is good.","5 star"
"Good food.Good service .Good interiors. Keep it up.","5 star"
"Awesome:)","5 star"
"Love the interior decoration �� Food was tasty ��","5 star"
"Last Friday we planned to dine out and headed to Pizza Hut at Dampara, Chittagong. We ordered for a large size cheesy bite pizza with chicken & other...","1 star"
"I order almost 2-3 times a week from Pizza Hut PHD Dhanmondi. I order pizza all the time but unfortunately I ordered the chicken mushroom pasta today...","1 star"
"Pizza hut is a international chain restaurant. But in Bangladesh I don’t think it’s official anymore, because the service, food and environment wasn’t...","1 star"
"we are dedicated pizza hut customers for long,we normally order online.During Eid holidays my husband ordered a pizza, which was not upto the mark. He...","5 star"
"I want to thank pizza hut chittagong CDA Ave (near bus stop) for extraordinary service. We were travelling from CTG to Dhaka. We ordered a pizza and...","5 star"
"To the authority, I have been a dedicated customer of Pizza Hut for more than 5 years. Your pizzas and service has always intrigued me. However,...","1 star"
"I ordered pizza by Food panda. the worst ever i eat. this is iftre time guys. my family didn't told me anything. they send me two pizza. it was buy 1...","1 star"
"Alhumdulillah! Had a wonderful time at pizza hut gulshan 1 today. We arranged an iftar party for 60 orphans there in a reasonable price n the staff n...","5 star"
"Please make sure that all yours outlets have the actual real offers. And updated all the offers at the web. And do not make people Harris and at list...","1 star"
"Today I tried the chicken arrabbiata pasta from your Bashundhara outlet. The pasta was absolutely disgusting! I know it is not right to criticize food...","1 star"
